train_loss,epoch,step
3.9820430278778076,0,9
3.7043819427490234,0,19
3.6100568771362305,0,29
3.5887844562530518,0,39
3.4466068744659424,0,49
3.610727071762085,0,59
3.231292486190796,0,69
3.00386905670166,0,79
2.9930765628814697,0,89
2.893573760986328,0,99
2.8877551555633545,0,109
3.3534095287323,0,119
2.5510616302490234,0,129
2.2568395137786865,0,139
2.3469977378845215,0,149
2.8920910358428955,0,159
3.1931955814361572,0,169
2.6240038871765137,0,179
2.5328152179718018,0,189
1.934909462928772,0,199
2.0500357151031494,0,209
1.7749651670455933,0,219
2.05735182762146,0,229
1.9028092622756958,0,239
1.9835984706878662,0,249
1.3551150560379028,0,259
1.3013163805007935,0,269
2.648149251937866,0,279
1.814110279083252,0,289
2.0599467754364014,0,299
1.2136015892028809,0,309
2.1638453006744385,0,319
1.9498658180236816,0,329
1.821422815322876,0,339
1.5374454259872437,0,349
0.7302722930908203,0,359
1.516049861907959,0,369
0.9322298169136047,0,379
1.228643774986267,0,389
1.8759219646453857,0,399
2.0830979347229004,0,409
1.1692183017730713,0,419
1.179013729095459,0,429
1.7773432731628418,0,439
1.3524099588394165,0,449
1.6113226413726807,0,459
0.885147750377655,0,469
1.3919016122817993,0,479
1.956612467765808,0,489
0.9352985620498657,0,499
1.9833890199661255,1,509
0.8124402761459351,1,519
0.4936061501502991,1,529
0.6152403950691223,1,539
0.9203062653541565,1,549
2.2089602947235107,1,559
0.844314694404602,1,569
1.3672282695770264,1,579
1.0882099866867065,1,589
0.5810714364051819,1,599
0.8460549116134644,1,609
2.4966089725494385,1,619
1.1136034727096558,1,629
1.5138543844223022,1,639
2.4133713245391846,1,649
1.2057249546051025,1,659
0.5762265920639038,1,669
0.2877844572067261,1,679
0.578173816204071,1,689
0.581258237361908,1,699
1.658434271812439,1,709
0.4216516613960266,1,719
0.7494216561317444,1,729
0.6801774501800537,1,739
0.8473590016365051,1,749
0.8240470886230469,1,759
0.7328939437866211,1,769
1.2902326583862305,1,779
0.6571076512336731,1,789
1.1778520345687866,1,799
0.28820544481277466,1,809
1.4635320901870728,1,819
0.3778752386569977,1,829
1.2870348691940308,1,839
0.3350982964038849,1,849
0.45210137963294983,1,859
0.46748819947242737,1,869
1.9934263229370117,1,879
1.3245097398757935,1,889
0.596083402633667,1,899
1.998884677886963,1,909
0.43657249212265015,1,919
0.8761979341506958,1,929
1.5584298372268677,1,939
1.6708972454071045,1,949
2.050950527191162,1,959
0.48617345094680786,1,969
1.0825999975204468,1,979
0.8637708425521851,1,989
0.1735278069972992,1,999
2.254359006881714,2,1009
0.8434274196624756,2,1019
0.9200973510742188,2,1029
0.33796823024749756,2,1039
0.49222129583358765,2,1049
0.69084233045578,2,1059
0.4658760130405426,2,1069
1.7261043787002563,2,1079
1.4651070833206177,2,1089
1.04111647605896,2,1099
0.7767216563224792,2,1109
0.8198921084403992,2,1119
1.2051937580108643,2,1129
0.4382197856903076,2,1139
0.4195759892463684,2,1149
0.8205345273017883,2,1159
0.6994740962982178,2,1169
1.2983938455581665,2,1179
1.4042373895645142,2,1189
2.2329630851745605,2,1199
1.0374153852462769,2,1209
0.9344906806945801,2,1219
0.3615913391113281,2,1229
0.7036890983581543,2,1239
1.1718714237213135,2,1249
1.056667685508728,2,1259
0.9538538455963135,2,1269
0.7471781969070435,2,1279
1.0208663940429688,2,1289
1.3762812614440918,2,1299
0.5886645913124084,2,1309
0.6553651690483093,2,1319
0.9905346035957336,2,1329
0.3200468420982361,2,1339
1.9047037363052368,2,1349
0.7448838949203491,2,1359
1.2884303331375122,2,1369
0.34587693214416504,2,1379
0.9754827618598938,2,1389
0.5923646688461304,2,1399
0.8779323697090149,2,1409
0.5045768618583679,2,1419
0.5901403427124023,2,1429
1.6501743793487549,2,1439
2.5711474418640137,2,1449
1.0430290699005127,2,1459
1.0283234119415283,2,1469
1.0219887495040894,2,1479
1.261099100112915,2,1489
0.7012110352516174,2,1499
1.0545353889465332,3,1509
1.723429560661316,3,1519
0.9971437454223633,3,1529
0.708142101764679,3,1539
1.9461817741394043,3,1549
1.2975597381591797,3,1559
1.6459734439849854,3,1569
1.4705864191055298,3,1579
1.3216314315795898,3,1589
0.8129993677139282,3,1599
0.8298819661140442,3,1609
0.23941129446029663,3,1619
1.174892544746399,3,1629
0.6654921174049377,3,1639
0.40301886200904846,3,1649
1.1333649158477783,3,1659
1.1128926277160645,3,1669
0.732460081577301,3,1679
1.7496581077575684,3,1689
0.7671734094619751,3,1699
2.8755338191986084,3,1709
0.5289990901947021,3,1719
0.3471861183643341,3,1729
1.0025752782821655,3,1739
0.3069863021373749,3,1749
2.2091495990753174,3,1759
0.9596161246299744,3,1769
1.7123771905899048,3,1779
0.2377917468547821,3,1789
2.2660608291625977,3,1799
0.35388267040252686,3,1809
0.18572144210338593,3,1819
2.1665289402008057,3,1829
0.819466769695282,3,1839
0.9265090227127075,3,1849
1.4179590940475464,3,1859
2.660966157913208,3,1869
0.9239319562911987,3,1879
1.8373334407806396,3,1889
0.7543846964836121,3,1899
1.1283318996429443,3,1909
1.3253847360610962,3,1919
0.7939431667327881,3,1929
0.8324224352836609,3,1939
1.2283493280410767,3,1949
1.5286401510238647,3,1959
0.6230434775352478,3,1969
1.0004552602767944,3,1979
0.6405720710754395,3,1989
1.0118504762649536,3,1999
1.2560969591140747,4,2009
1.8929862976074219,4,2019
0.7097098231315613,4,2029
1.448256015777588,4,2039
1.81459379196167,4,2049
0.8630160689353943,4,2059
1.2781444787979126,4,2069
0.613438606262207,4,2079
0.46571531891822815,4,2089
0.6769548058509827,4,2099
1.4430488348007202,4,2109
0.718691885471344,4,2119
0.9676696062088013,4,2129
0.9716058969497681,4,2139
0.36928853392601013,4,2149
1.940407633781433,4,2159
0.4709343910217285,4,2169
0.2077077478170395,4,2179
1.2553654909133911,4,2189
2.6152725219726562,4,2199
0.43713417649269104,4,2209
0.31524306535720825,4,2219
0.5729591250419617,4,2229
1.3617465496063232,4,2239
1.0262839794158936,4,2249
1.6408536434173584,4,2259
1.1905511617660522,4,2269
2.5712151527404785,4,2279
1.3998163938522339,4,2289
1.322638988494873,4,2299
1.6634271144866943,4,2309
2.0434417724609375,4,2319
0.8925794959068298,4,2329
0.969385027885437,4,2339
0.17566917836666107,4,2349
0.9100385904312134,4,2359
1.3709149360656738,4,2369
1.299871802330017,4,2379
1.6056849956512451,4,2389
0.7391316890716553,4,2399
0.7846379280090332,4,2409
1.3063230514526367,4,2419
1.7249877452850342,4,2429
1.884986162185669,4,2439
1.157410979270935,4,2449
1.1111609935760498,4,2459
0.7502331733703613,4,2469
2.2412924766540527,4,2479
0.30883467197418213,4,2489
0.730952262878418,4,2499
1.2287092208862305,5,2509
0.9007587432861328,5,2519
0.7467208504676819,5,2529
0.8351594805717468,5,2539
0.38892748951911926,5,2549
0.5355656147003174,5,2559
1.725217580795288,5,2569
