train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,lr_abs,epoch,step,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.12394961714744568,0.0005281820194795728,0.12394961714744568,9.0,9.000091e-06,0,9,,,
,,,,,0,12,0.09032777696847916,0.00048365574912168086,0.09032777696847916
0.1836046576499939,0.00090728112263605,0.1836046576499939,19.0,1.9000081e-05,1,19,,,
