train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,lr_abs,epoch,step,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.025873791426420212,0.00025007501244544983,0.025873791426420212,349.0,0.0001,26,349,,,
,,,,,26,350,0.030370408669114113,0.005767629947513342,0.030370408669114113
0.01055021584033966,0.00010032407590188086,0.01055021584033966,359.0,0.0001,27,359,,,
,,,,,27,363,0.009480533190071583,0.00013022653001826257,0.009480533190071583
0.0033354093320667744,1.3294891687110066e-05,0.0033354093320667744,369.0,0.0001,28,369,,,
,,,,,28,376,0.03749631717801094,0.009781597182154655,0.03749631717801094
0.00183378835208714,6.750335160177201e-06,0.00183378835208714,379.0,0.0001,29,379,,,
0.014951556921005249,0.00014486309373751283,0.014951556921005249,389.0,0.0001,29,389,,,
,,,,,29,389,0.016197949647903442,0.0015430713538080454,0.016197949647903442
0.006238223053514957,3.799860132858157e-05,0.006238223053514957,399.0,0.0001,30,399,,,
,,,,,30,402,0.017271634191274643,0.00015508632350247353,0.017271634191274643
0.0015052261296659708,5.545330168388318e-06,0.0015052261296659708,409.0,0.0001,31,409,,,
,,,,,31,415,0.009502553381025791,0.00029536205693148077,0.009502553381025791
0.002504728501662612,9.86819668469252e-06,0.002504728501662612,419.0,0.0001,32,419,,,
,,,,,32,428,0.006095288787037134,8.820720540825278e-05,0.006095288787037134
0.0004920510109513998,2.37798371927056e-06,0.0004920510109513998,429.0,0.0001,33,429,,,
0.0018403452122583985,1.0876845408347435e-05,0.0018403452122583985,439.0,0.0001,33,439,,,
,,,,,33,441,0.0043123383074998856,2.0327135644038208e-05,0.0043123383074998856
0.006714168004691601,3.1054169085109606e-05,0.006714168004691601,449.0,0.0001,34,449,,,
,,,,,34,454,0.00761070242151618,0.0008560253190807998,0.00761070242151618
0.014571519568562508,0.0001186235822387971,0.014571519568562508,459.0,0.0001,35,459,,,
,,,,,35,467,0.005754110403358936,6.656486948486418e-05,0.005754110403358936
0.003378660185262561,2.3881895685917698e-05,0.003378660185262561,469.0,0.0001,36,469,,,
0.006128252483904362,2.783831223496236e-05,0.006128252483904362,479.0,0.0001,36,479,,,
,,,,,36,480,0.01120916847139597,0.00023596984101459384,0.01120916847139597
0.0009211959550157189,3.633572305261623e-06,0.0009211959550157189,489.0,0.0001,37,489,,,
,,,,,37,493,0.011282426305115223,0.0005001629469916224,0.011282426305115223
0.001194309676066041,4.627587259165011e-06,0.001194309676066041,499.0,0.0001,38,499,,,
,,,,,38,506,0.013887585140764713,0.00020711003162432462,0.013887585140764713
0.002389968140050769,9.382576536154374e-06,0.002389968140050769,509.0,0.0001,39,509,,,
0.011522259563207626,3.856010880554095e-05,0.011522259563207626,519.0,0.0001,39,519,,,
,,,,,39,519,0.006665342021733522,7.187436131061986e-05,0.006665342021733522
0.0026976452209055424,1.9989824068034068e-05,0.0026976452209055424,529.0,0.0001,40,529,,,
,,,,,40,532,0.00496355164796114,2.6177247491432354e-05,0.00496355164796114
0.0003836075193248689,1.5225027709675487e-06,0.0003836075193248689,539.0,0.0001,41,539,,,
,,,,,41,545,0.002295702463015914,1.8678367268876173e-05,0.002295702463015914
0.001077554770745337,3.807952452916652e-06,0.001077554770745337,549.0,0.0001,42,549,,,
,,,,,42,558,0.005553663242608309,3.7870006053708494e-05,0.005553663242608309
0.0006078031728975475,3.0831708954792703e-06,0.0006078031728975475,559.0,0.0001,43,559,,,
0.010318085551261902,3.554599970811978e-05,0.010318085551261902,569.0,0.0001,43,569,,,
,,,,,43,571,0.0029107346199452877,2.4037606635829434e-05,0.0029107346199452877
0.0005335861933417618,1.9790243186434964e-06,0.0005335861933417618,579.0,0.0001,44,579,,,
,,,,,44,584,0.004628593567758799,2.149737520085182e-05,0.004628593567758799
0.007267005275934935,0.00012907151540275663,0.007267005275934935,589.0,0.0001,45,589,,,
,,,,,45,597,0.012134668417274952,0.00023138080723583698,0.012134668417274952
0.0010811648098751903,4.199112936476013e-06,0.0010811648098751903,599.0,0.0001,46,599,,,
0.0036976078990846872,4.311537486501038e-05,0.0036976078990846872,609.0,0.0001,46,609,,,
,,,,,46,610,0.004113504197448492,1.8359402019996196e-05,0.004113504197448492
0.001987196272239089,9.57324755290756e-06,0.001987196272239089,619.0,0.0001,47,619,,,
,,,,,47,623,0.002583810593932867,8.954430086305365e-05,0.002583810593932867
0.020371505990624428,8.986647299025208e-05,0.020371505990624428,629.0,0.0001,48,629,,,
,,,,,48,636,0.005965131334960461,3.4622429666342214e-05,0.005965131334960461
0.004337233025580645,3.406736141187139e-05,0.004337233025580645,639.0,0.0001,49,639,,,
0.001211052294820547,5.830570444231853e-06,0.001211052294820547,649.0,0.0001,49,649,,,
,,,,,49,649,0.002602532273158431,2.670260437298566e-05,0.002602532273158431
0.014464902691543102,5.99975319346413e-05,0.014464902691543102,659.0,0.0001,50,659,,,
,,,,,50,662,0.01764748804271221,0.0005529674235731363,0.01764748804271221
0.012393766082823277,4.9565678637009114e-05,0.012393766082823277,669.0,0.0001,51,669,,,
,,,,,51,675,0.035179924219846725,0.003837290918454528,0.035179924219846725
0.0041710976511240005,1.5265512047335505e-05,0.0041710976511240005,679.0,0.0001,52,679,,,
,,,,,52,688,0.0329224169254303,0.002403620630502701,0.0329224169254303
0.02132599800825119,0.0004160444950684905,0.02132599800825119,689.0,0.0001,53,689,,,
0.0021629270631819963,8.212553439079784e-06,0.0021629270631819963,699.0,0.0001,53,699,,,
,,,,,53,701,0.008326209150254726,8.859732042765245e-05,0.008326209150254726
0.00663728779181838,6.657156336586922e-05,0.00663728779181838,709.0,0.0001,54,709,,,
,,,,,54,714,0.007567825261503458,0.0001764695334713906,0.007567825261503458
0.004133071284741163,2.360666803724598e-05,0.004133071284741163,719.0,0.0001,55,719,,,
,,,,,55,727,0.008860372006893158,8.506389713147655e-05,0.008860372006893158
0.0020605651661753654,8.260027243522927e-06,0.0020605651661753654,729.0,0.0001,56,729,,,
0.0012525785714387894,4.5043871068628505e-06,0.0012525785714387894,739.0,0.0001,56,739,,,
,,,,,56,740,0.0030701537616550922,2.0756773665198125e-05,0.0030701537616550922
0.0020202863961458206,1.07002560980618e-05,0.0020202863961458206,749.0,0.0001,57,749,,,
,,,,,57,753,0.003807893954217434,5.821974991704337e-05,0.003807893954217434
0.0009268622961826622,3.506222356008948e-06,0.0009268622961826622,759.0,0.0001,58,759,,,
,,,,,58,766,0.008089011535048485,6.561139889527112e-05,0.008089011535048485
0.0032933810725808144,1.1469601304270327e-05,0.0032933810725808144,769.0,0.0001,59,769,,,
0.0020975880324840546,1.1779251508414745e-05,0.0020975880324840546,779.0,0.0001,59,779,,,
,,,,,59,779,0.0033491014037281275,2.3551154299639165e-05,0.0033491014037281275
0.0032599198166280985,4.651778726838529e-05,0.0032599198166280985,789.0,0.0001,60,789,,,
,,,,,60,792,0.004983017686754465,5.285037332214415e-05,0.004983017686754465
0.0017814531456679106,9.42770748224575e-06,0.0017814531456679106,799.0,0.0001,61,799,,,
,,,,,61,805,0.010289505124092102,0.0002018735685851425,0.010289505124092102
0.002548013813793659,2.1042013031546958e-05,0.002548013813793659,809.0,0.0001,62,809,,,
,,,,,62,818,0.010261599905788898,0.0030871289782226086,0.010261599905788898
0.0043579647317528725,1.529866858618334e-05,0.0043579647317528725,819.0,0.0001,63,819,,,
0.03290921449661255,0.00018896989058703184,0.03290921449661255,829.0,0.0001,63,829,,,
,,,,,63,831,0.014719964005053043,0.0001370703976135701,0.014719964005053043
0.021543338894844055,0.000566043599974364,0.021543338894844055,839.0,0.0001,64,839,,,
,,,,,64,844,0.019190318882465363,0.00022316772083286196,0.019190318882465363
0.019820429384708405,0.0002885154099203646,0.019820429384708405,849.0,0.0001,65,849,,,
,,,,,65,857,0.011197621002793312,0.00016543954552616924,0.011197621002793312
0.002385189523920417,8.395731128985062e-06,0.002385189523920417,859.0,0.0001,66,859,,,
0.0024117236025631428,9.241213774657808e-06,0.0024117236025631428,869.0,0.0001,66,869,,,
,,,,,66,870,0.005621332675218582,7.621393888257444e-05,0.005621332675218582
0.01652008667588234,0.00012505870836321265,0.01652008667588234,879.0,0.0001,67,879,,,
,,,,,67,883,0.017128396779298782,0.0029254036489874125,0.017128396779298782
0.001011171843856573,4.118093784200028e-06,0.001011171843856573,889.0,0.0001,68,889,,,
,,,,,68,896,0.009914013557136059,0.00017106560699176043,0.009914013557136059
0.001297802897170186,4.832359991269186e-06,0.001297802897170186,899.0,0.0001,69,899,,,
0.003216120880097151,2.740267154877074e-05,0.003216120880097151,909.0,0.0001,69,909,,,
,,,,,69,909,0.005092540755867958,4.5232856791699305e-05,0.005092540755867958
0.001567214960232377,6.521177965623792e-06,0.001567214960232377,919.0,0.0001,70,919,,,
,,,,,70,922,0.0051073310896754265,0.0003509228699840605,0.0051073310896754265
0.01050789188593626,0.0001373602863168344,0.01050789188593626,929.0,0.0001,71,929,,,
,,,,,71,935,0.008599016815423965,0.001904041739180684,0.008599016815423965
0.0008523444412276149,3.0764749681111425e-06,0.0008523444412276149,939.0,0.0001,72,939,,,
,,,,,72,948,0.0016258566174656153,7.917583388916682e-06,0.0016258566174656153
0.019391460344195366,0.0008119416306726635,0.019391460344195366,949.0,0.0001,73,949,,,
0.0021461383439600468,7.347381142608356e-06,0.0021461383439600468,959.0,0.0001,73,959,,,
,,,,,73,961,0.005904217716306448,0.0001327881618635729,0.005904217716306448
0.032042983919382095,0.004889124073088169,0.032042983919382095,969.0,0.0001,74,969,,,
,,,,,74,974,0.008788135834038258,0.0004466568643692881,0.008788135834038258
0.006149013061076403,5.459434032673016e-05,0.006149013061076403,979.0,0.0001,75,979,,,
,,,,,75,987,0.01166471466422081,0.00015896600962150842,0.01166471466422081
0.0045225415378808975,2.0601517462637275e-05,0.0045225415378808975,989.0,0.0001,76,989,,,
0.0025998714845627546,1.4542456483468413e-05,0.0025998714845627546,999.0,0.0001,76,999,,,
,,,,,76,1000,0.0031417375430464745,2.3998460164875723e-05,0.0031417375430464745
0.00422599446028471,3.058487345697358e-05,0.00422599446028471,1009.0,0.0001,77,1009,,,
,,,,,77,1013,0.008771003223955631,9.827663598116487e-05,0.008771003223955631
0.0010267707984894514,4.79109712614445e-06,0.0010267707984894514,1019.0,0.0001,78,1019,,,
,,,,,78,1026,0.0035326206125319004,5.318378680385649e-05,0.0035326206125319004
0.0008081775158643723,3.198834747308865e-06,0.0008081775158643723,1029.0,0.0001,79,1029,,,
0.0027363975532352924,1.2969633644388523e-05,0.0027363975532352924,1039.0,0.0001,79,1039,,,
,,,,,79,1039,0.0016064367955550551,1.3524222595151514e-05,0.0016064367955550551
0.017047997564077377,6.180513446452096e-05,0.017047997564077377,1049.0,0.0001,80,1049,,,
,,,,,80,1052,0.016860485076904297,0.002159109339118004,0.016860485076904297
0.026167524978518486,0.000332286988850683,0.026167524978518486,1059.0,0.0001,81,1059,,,
,,,,,81,1065,0.01533160638064146,0.00019597302889451385,0.01533160638064146
0.0016287011094391346,5.833366230945103e-06,0.0016287011094391346,1069.0,0.0001,82,1069,,,
,,,,,82,1078,0.00800099316984415,0.00015078496653586626,0.00800099316984415
0.005581553094089031,2.2237816665438004e-05,0.005581553094089031,1079.0,0.0001,83,1079,,,
0.0057515669614076614,5.2305662393337116e-05,0.0057515669614076614,1089.0,0.0001,83,1089,,,
,,,,,83,1091,0.011129813268780708,0.00012171667185612023,0.011129813268780708
0.004878812935203314,7.865417137509212e-05,0.004878812935203314,1099.0,0.0001,84,1099,,,
,,,,,84,1104,0.003794220043346286,3.973351340391673e-05,0.003794220043346286
0.009232896380126476,6.557564483955503e-05,0.009232896380126476,1109.0,0.0001,85,1109,,,
,,,,,85,1117,0.004347858019173145,0.00011271467519691214,0.004347858019173145
0.0019458476454019547,9.277665412810165e-06,0.0019458476454019547,1119.0,0.0001,86,1119,,,
0.0348428450524807,0.00043224668479524553,0.0348428450524807,1129.0,0.0001,86,1129,,,
,,,,,86,1130,0.004635999444872141,4.4768359657609835e-05,0.004635999444872141
0.001029226928949356,3.910710347554414e-06,0.001029226928949356,1139.0,0.0001,87,1139,,,
,,,,,87,1143,0.005110301077365875,3.522362021612935e-05,0.005110301077365875
0.00110921380110085,3.9708506847091485e-06,0.00110921380110085,1149.0,0.0001,88,1149,,,
,,,,,88,1156,0.004908169619739056,8.490150503348559e-05,0.004908169619739056
0.010326947085559368,3.882528471876867e-05,0.010326947085559368,1159.0,0.0001,89,1159,,,
0.007534767966717482,0.00018943675968330353,0.007534767966717482,1169.0,0.0001,89,1169,,,
,,,,,89,1169,0.00400889478623867,3.131499397568405e-05,0.00400889478623867
0.0011669101659208536,6.257488166738767e-06,0.0011669101659208536,1179.0,0.0001,90,1179,,,
,,,,,90,1182,0.003708294127136469,2.0282936020521447e-05,0.003708294127136469
0.0064558410085737705,2.5922588974935934e-05,0.0064558410085737705,1189.0,0.0001,91,1189,,,
,,,,,91,1195,0.002308585913851857,1.3350897461350542e-05,0.002308585913851857
0.007048351690173149,3.6532328522298485e-05,0.007048351690173149,1199.0,0.0001,92,1199,,,
,,,,,92,1208,0.006922249216586351,0.0005392368766479194,0.006922249216586351
0.003107920056208968,1.0465390005265363e-05,0.003107920056208968,1209.0,0.0001,93,1209,,,
0.00635721767321229,0.00011215249105589464,0.00635721767321229,1219.0,0.0001,93,1219,,,
,,,,,93,1221,0.00534963421523571,8.809058635961264e-05,0.00534963421523571
0.0015228587435558438,7.367813850578386e-06,0.0015228587435558438,1229.0,0.0001,94,1229,,,
,,,,,94,1234,0.004759902600198984,3.451473094173707e-05,0.004759902600198984
0.0014289559330791235,6.187391591083724e-06,0.0014289559330791235,1239.0,0.0001,95,1239,,,
,,,,,95,1247,0.0038052338641136885,7.638307579327375e-05,0.0038052338641136885
0.001960749039426446,1.1443962648627348e-05,0.001960749039426446,1249.0,0.0001,96,1249,,,
0.005111316218972206,2.3624259483767673e-05,0.005111316218972206,1259.0,0.0001,96,1259,,,
,,,,,96,1260,0.005027961917221546,0.00024734612088650465,0.005027961917221546
0.000948856002651155,3.595610451156972e-06,0.000948856002651155,1269.0,0.0001,97,1269,,,
,,,,,97,1273,0.014558970928192139,0.0009978581219911575,0.014558970928192139
0.0019577874336391687,7.253176136146067e-06,0.0019577874336391687,1279.0,0.0001,98,1279,,,
,,,,,98,1286,0.008134748786687851,0.0002076599485008046,0.008134748786687851
0.0022375688422471285,7.945249308249913e-06,0.0022375688422471285,1289.0,0.0001,99,1289,,,
0.001951719168573618,1.3373674846661743e-05,0.001951719168573618,1299.0,0.0001,99,1299,,,
,,,,,99,1299,0.0064891017973423,8.119743142742664e-05,0.0064891017973423
0.0019363504834473133,1.1699367860273924e-05,0.0019363504834473133,1309.0,0.0001,100,1309,,,
,,,,,100,1312,0.003943256102502346,1.9303042790852487e-05,0.003943256102502346
0.004124592058360577,0.00010042857320513576,0.004124592058360577,1319.0,0.0001,101,1319,,,
,,,,,101,1325,0.006127647124230862,0.00034275223151780665,0.006127647124230862
0.0012417982798069715,4.274641469237395e-06,0.0012417982798069715,1329.0,0.0001,102,1329,,,
,,,,,102,1338,0.003443714464083314,4.4851207348983735e-05,0.003443714464083314
0.004698185715824366,4.0844908653525636e-05,0.004698185715824366,1339.0,0.0001,103,1339,,,
0.010965806432068348,6.039939762558788e-05,0.010965806432068348,1349.0,0.0001,103,1349,,,
,,,,,103,1351,0.005168854724615812,4.6292443585116416e-05,0.005168854724615812
0.000989945256151259,3.936699158657575e-06,0.000989945256151259,1359.0,0.0001,104,1359,,,
,,,,,104,1364,0.004977252334356308,2.7507976483320817e-05,0.004977252334356308
0.001577806775458157,6.015126018610317e-06,0.001577806775458157,1369.0,0.0001,105,1369,,,
,,,,,105,1377,0.004226416349411011,5.0644928705878556e-05,0.004226416349411011
0.0016842231852933764,1.6522282749065198e-05,0.0016842231852933764,1379.0,0.0001,106,1379,,,
0.001292471308261156,9.869588211586233e-06,0.001292471308261156,1389.0,0.0001,106,1389,,,
,,,,,106,1390,0.0020399221684783697,1.1278395504632499e-05,0.0020399221684783697
0.0005778936902061105,2.389988139839261e-06,0.0005778936902061105,1399.0,0.0001,107,1399,,,
,,,,,107,1403,0.001723827444948256,8.267870725831017e-06,0.001723827444948256
0.000979981734417379,7.309428383450722e-06,0.000979981734417379,1409.0,0.0001,108,1409,,,
,,,,,108,1416,0.0026089923921972513,1.6649051758577116e-05,0.0026089923921972513
0.02914000116288662,0.00047413253923878074,0.02914000116288662,1419.0,0.0001,109,1419,,,
0.0009581613703630865,4.855491624766728e-06,0.0009581613703630865,1429.0,0.0001,109,1429,,,
,,,,,109,1429,0.006319786421954632,0.00018212542636319995,0.006319786421954632
0.00030207651434466243,1.0835144621523796e-06,0.00030207651434466243,1439.0,0.0001,110,1439,,,
,,,,,110,1442,0.004562439396977425,3.064365955651738e-05,0.004562439396977425
0.00211024540476501,3.59492732968647e-05,0.00211024540476501,1449.0,0.0001,111,1449,,,
,,,,,111,1455,0.003669547149911523,4.628979877452366e-05,0.003669547149911523
0.011743777431547642,8.991966024041176e-05,0.011743777431547642,1459.0,0.0001,112,1459,,,
,,,,,112,1468,0.00220342050306499,1.8999367966898717e-05,0.00220342050306499
0.000718124327249825,2.8833915166615043e-06,0.000718124327249825,1469.0,0.0001,113,1469,,,
0.0003990689874626696,1.7146335267170798e-06,0.0003990689874626696,1479.0,0.0001,113,1479,,,
,,,,,113,1481,0.006743580102920532,9.240569488611072e-05,0.006743580102920532
0.0007922372897155583,4.0335617086384445e-06,0.0007922372897155583,1489.0,0.0001,114,1489,,,
,,,,,114,1494,0.0034357605036348104,1.9033948774449527e-05,0.0034357605036348104
0.00036832032492384315,1.3545494539357605e-06,0.00036832032492384315,1499.0,0.0001,115,1499,,,
,,,,,115,1507,0.003083695424720645,3.0100503863650374e-05,0.003083695424720645
0.0018517225980758667,1.7180811482830904e-05,0.0018517225980758667,1509.0,0.0001,116,1509,,,
0.009279814548790455,3.8447695260401815e-05,0.009279814548790455,1519.0,0.0001,116,1519,,,
,,,,,116,1520,0.0032007142435759306,6.717124779243022e-05,0.0032007142435759306
0.0018051550723612309,7.40638233764912e-06,0.0018051550723612309,1529.0,0.0001,117,1529,,,
,,,,,117,1533,0.005716060753911734,0.00013997755013406277,0.005716060753911734
0.0006992389098741114,2.8728359211527277e-06,0.0006992389098741114,1539.0,0.0001,118,1539,,,
,,,,,118,1546,0.00860283151268959,0.0005895058857277036,0.00860283151268959
0.0008433263865299523,3.4715230867732316e-06,0.0008433263865299523,1549.0,0.0001,119,1549,,,
0.0007604145212098956,2.7718676847143797e-06,0.0007604145212098956,1559.0,0.0001,119,1559,,,
,,,,,119,1559,0.0017024852568283677,1.1138805348309688e-05,0.0017024852568283677
0.004877008963376284,2.440482421661727e-05,0.004877008963376284,1569.0,0.0001,120,1569,,,
,,,,,120,1572,0.0032744586933404207,6.482983008027077e-05,0.0032744586933404207
0.009555721655488014,3.895327608915977e-05,0.009555721655488014,1579.0,0.0001,121,1579,,,
,,,,,121,1585,0.006635247264057398,0.0002902546839322895,0.006635247264057398
0.0036259600892663,1.8206581444246694e-05,0.0036259600892663,1589.0,0.0001,122,1589,,,
,,,,,122,1598,0.0034272116608917713,2.159695577574894e-05,0.0034272116608917713
0.000872521661221981,3.2049306355474982e-06,0.000872521661221981,1599.0,0.0001,123,1599,,,
0.04135129228234291,0.0011290061520412564,0.04135129228234291,1609.0,0.0001,123,1609,,,
,,,,,123,1611,0.004399521742016077,9.453906386625022e-05,0.004399521742016077
0.0025041771586984396,2.4646240490255877e-05,0.0025041771586984396,1619.0,0.0001,124,1619,,,
,,,,,124,1624,0.006842108443379402,5.750244599767029e-05,0.006842108443379402
0.0118485726416111,8.685217471793294e-05,0.0118485726416111,1629.0,0.0001,125,1629,,,
,,,,,125,1637,0.015744294971227646,0.002167217433452606,0.015744294971227646
0.003998542204499245,2.647133260325063e-05,0.003998542204499245,1639.0,0.0001,126,1639,,,
0.013758120127022266,6.00357998337131e-05,0.013758120127022266,1649.0,0.0001,126,1649,,,
,,,,,126,1650,0.021669909358024597,0.0003958622401114553,0.021669909358024597
0.0021469881758093834,9.509228220849764e-06,0.0021469881758093834,1659.0,0.0001,127,1659,,,
,,,,,127,1663,0.00549472076818347,8.40430220705457e-05,0.00549472076818347
0.0017269770614802837,9.783666428120341e-06,0.0017269770614802837,1669.0,0.0001,128,1669,,,
,,,,,128,1676,0.0032013263553380966,2.5817596906563267e-05,0.0032013263553380966
0.0018873775843530893,7.341296623053495e-06,0.0018873775843530893,1679.0,0.0001,129,1679,,,
0.001088421093299985,3.7837148738617543e-06,0.001088421093299985,1689.0,0.0001,129,1689,,,
,,,,,129,1689,0.0026263881009072065,4.9138106987811625e-05,0.0026263881009072065
0.011698569171130657,0.0009596882737241685,0.011698569171130657,1699.0,0.0001,130,1699,,,
,,,,,130,1702,0.008143425919115543,0.0001822909398470074,0.008143425919115543
0.0007247119210660458,3.138249439871288e-06,0.0007247119210660458,1709.0,0.0001,131,1709,,,
,,,,,131,1715,0.002343934029340744,5.428761141956784e-05,0.002343934029340744
0.0015521463938057423,9.232691809302196e-06,0.0015521463938057423,1719.0,0.0001,132,1719,,,
,,,,,132,1728,0.002517054555937648,3.93319787690416e-05,0.002517054555937648
0.0015653627924621105,8.917822015064303e-06,0.0015653627924621105,1729.0,0.0001,133,1729,,,
0.003922451753169298,0.00010830053361132741,0.003922451753169298,1739.0,0.0001,133,1739,,,
,,,,,133,1741,0.00354387192055583,2.7136775315739214e-05,0.00354387192055583
0.0027179778553545475,1.9762048395932652e-05,0.0027179778553545475,1749.0,0.0001,134,1749,,,
,,,,,134,1754,0.0028346225153654814,4.253946462995373e-05,0.0028346225153654814
0.0009105273056775331,3.882701093971264e-06,0.0009105273056775331,1759.0,0.0001,135,1759,,,
,,,,,135,1767,0.007282595615833998,0.00020034612680319697,0.007282595615833998
0.0020373635925352573,1.4358669432112947e-05,0.0020373635925352573,1769.0,0.0001,136,1769,,,
0.0007522618980146945,2.5879487566271564e-06,0.0007522618980146945,1779.0,0.0001,136,1779,,,
,,,,,136,1780,0.003279000287875533,2.7439664336270653e-05,0.003279000287875533
0.0028195660561323166,1.7222158930962905e-05,0.0028195660561323166,1789.0,0.0001,137,1789,,,
,,,,,137,1793,0.0061449757777154446,0.00017534011567477137,0.0061449757777154446
0.0014439232181757689,7.302072845050134e-06,0.0014439232181757689,1799.0,0.0001,138,1799,,,
,,,,,138,1806,0.0029789709951728582,2.8351789296721108e-05,0.0029789709951728582
