train_loss,epoch,step
3.9557340145111084,0,9
3.7756528854370117,0,19
3.788154125213623,0,29
3.6928348541259766,0,39
3.3673181533813477,0,49
3.4186861515045166,0,59
3.327085494995117,0,69
3.1392533779144287,0,79
3.00970458984375,0,89
3.050203800201416,0,99
2.983659029006958,0,109
2.7761316299438477,0,119
3.1573615074157715,0,129
3.1877753734588623,0,139
2.914726734161377,0,149
2.599480628967285,0,159
2.209754705429077,0,169
2.1894397735595703,0,179
2.499485969543457,0,189
2.398045539855957,0,199
1.7145380973815918,0,209
1.9454333782196045,0,219
1.774893045425415,0,229
2.2544782161712646,0,239
1.4475793838500977,0,249
1.5353913307189941,0,259
1.664344072341919,0,269
1.8349934816360474,0,279
1.79624605178833,0,289
1.4145803451538086,0,299
1.4813635349273682,0,309
2.394550323486328,0,319
1.3436295986175537,0,329
1.0829421281814575,0,339
1.697159767150879,0,349
1.941202998161316,0,359
1.4252761602401733,0,369
1.2598603963851929,0,379
0.6411928534507751,0,389
0.6145572066307068,0,399
1.1161766052246094,0,409
1.0195118188858032,0,419
1.1700236797332764,0,429
1.855006217956543,0,439
0.4070439040660858,0,449
0.7818613052368164,0,459
1.059769868850708,0,469
1.1942752599716187,0,479
0.9907348155975342,0,489
0.8857599496841431,0,499
1.8457125425338745,1,509
1.2169584035873413,1,519
0.3035541772842407,1,529
0.8522459268569946,1,539
0.7890813946723938,1,549
1.0157526731491089,1,559
0.6572754383087158,1,569
0.9559585452079773,1,579
0.5712195634841919,1,589
1.0360462665557861,1,599
0.40119245648384094,1,609
1.0979931354522705,1,619
1.7160422801971436,1,629
2.1860291957855225,1,639
0.4073726534843445,1,649
0.887867271900177,1,659
1.3102575540542603,1,669
1.6282951831817627,1,679
1.0726001262664795,1,689
2.501960277557373,1,699
1.3801865577697754,1,709
1.0398077964782715,1,719
0.22417761385440826,1,729
0.2408691644668579,1,739
0.9438353776931763,1,749
1.3248475790023804,1,759
1.6863584518432617,1,769
1.792832374572754,1,779
1.8829072713851929,1,789
0.4626210033893585,1,799
0.30287396907806396,1,809
1.101365089416504,1,819
0.43874096870422363,1,829
2.1044058799743652,1,839
0.4718301594257355,1,849
0.6659349203109741,1,859
0.9258919358253479,1,869
0.8380969166755676,1,879
1.0076708793640137,1,889
0.4852718710899353,1,899
1.4119406938552856,1,909
1.1304370164871216,1,919
2.1345996856689453,1,929
1.0151170492172241,1,939
0.36118167638778687,1,949
0.41272956132888794,1,959
2.0444798469543457,1,969
1.1973379850387573,1,979
0.8082113862037659,1,989
1.405968427658081,1,999
1.4160488843917847,2,1009
1.6910269260406494,2,1019
1.7996060848236084,2,1029
0.6397474408149719,2,1039
0.37687253952026367,2,1049
0.49705207347869873,2,1059
0.4240124523639679,2,1069
0.8494102358818054,2,1079
0.4083918631076813,2,1089
0.9116960763931274,2,1099
2.785665273666382,2,1109
0.8627564907073975,2,1119
0.33433234691619873,2,1129
0.9637578725814819,2,1139
0.1515178084373474,2,1149
2.3266243934631348,2,1159
1.3650782108306885,2,1169
0.15905289351940155,2,1179
0.967242419719696,2,1189
0.6192254424095154,2,1199
1.793433666229248,2,1209
0.602034330368042,2,1219
1.6783020496368408,2,1229
0.21833167970180511,2,1239
0.33950871229171753,2,1249
0.2858046293258667,2,1259
2.178074598312378,2,1269
1.6590566635131836,2,1279
1.8275973796844482,2,1289
0.3633058965206146,2,1299
1.0393836498260498,2,1309
1.2104660272598267,2,1319
1.4313443899154663,2,1329
1.1298072338104248,2,1339
1.251546025276184,2,1349
1.9575589895248413,2,1359
1.1405521631240845,2,1369
1.1727834939956665,2,1379
0.615613579750061,2,1389
