train_loss,epoch,step
3.8593432903289795,0,9
3.7962465286254883,0,19
3.6312880516052246,0,29
3.6002895832061768,0,39
3.546172618865967,0,49
3.566333055496216,0,59
3.0551061630249023,0,69
3.0178115367889404,0,79
3.0194132328033447,0,89
3.2512924671173096,0,99
2.7427499294281006,0,109
2.8299477100372314,0,119
2.867933511734009,0,129
2.406299114227295,0,139
2.431248903274536,0,149
3.0097081661224365,0,159
2.3504528999328613,0,169
2.3686952590942383,0,179
2.642266273498535,0,189
1.8997260332107544,0,199
1.7853730916976929,0,209
2.3513872623443604,0,219
2.1534197330474854,0,229
1.9454143047332764,0,239
1.5731420516967773,0,249
2.434227705001831,0,259
2.3412818908691406,0,269
2.292471408843994,0,279
2.3822691440582275,0,289
2.4120912551879883,0,299
1.5292452573776245,0,309
1.4219980239868164,0,319
1.7025319337844849,0,329
1.5108814239501953,0,339
2.162309169769287,0,349
1.3685487508773804,0,359
1.2433403730392456,0,369
1.8780449628829956,0,379
1.2281659841537476,0,389
0.8538018465042114,0,399
1.4405698776245117,0,409
2.2513580322265625,0,419
1.5891832113265991,0,429
1.754593849182129,0,439
0.9088268280029297,0,449
2.1030869483947754,0,459
1.0470865964889526,0,469
1.1994388103485107,0,479
1.206713318824768,0,489
0.698560357093811,0,499
1.7429786920547485,1,509
0.5193539261817932,1,519
0.44148045778274536,1,529
2.076435089111328,1,539
0.6289771199226379,1,549
1.2816660404205322,1,559
1.2521049976348877,1,569
1.9602972269058228,1,579
1.543138027191162,1,589
1.4822218418121338,1,599
0.8625799417495728,1,609
0.5924643874168396,1,619
0.6425336599349976,1,629
0.8377094268798828,1,639
1.9479643106460571,1,649
1.2218756675720215,1,659
1.3321771621704102,1,669
1.298912763595581,1,679
0.9932690858840942,1,689
0.9777003526687622,1,699
0.7548047304153442,1,709
0.2313738763332367,1,719
1.2117875814437866,1,729
1.6630232334136963,1,739
0.44177377223968506,1,749
2.039222240447998,1,759
1.6001195907592773,1,769
1.3591996431350708,1,779
0.7355555295944214,1,789
0.6828926205635071,1,799
0.93263179063797,1,809
1.1699835062026978,1,819
0.3319542706012726,1,829
1.3054771423339844,1,839
2.151440143585205,1,849
1.6191270351409912,1,859
0.9248432517051697,1,869
1.45456862449646,1,879
1.6001724004745483,1,889
2.4588568210601807,1,899
0.5952948331832886,1,909
1.0622318983078003,1,919
0.9731192588806152,1,929
2.1529829502105713,1,939
0.5996146202087402,1,949
0.835972249507904,1,959
